delta_time,delta_radius,E_pro,E_del,R_prompt,R_delayed,,,#NOME?
98304,74.48678589,4.93562603,2.351513863,13332.75293,13353.81152,,,
262144,1431.372192,3.091270208,2.209663391,16600.5332,16470.5,,,
458752,85.17552185,4.583964348,2.162294388,17400,17400,,,
294912,452.6528625,1.477611661,2.370424747,16612.75,16475.94336,,,
393216,132.4666138,2.500185251,2.409378767,10507.9873,10583.86133,,,
65536,360.962616,4.128461361,2.324688911,17058.31055,17053.11328,,,
196608,340.9579773,5.209702492,5.191400528,13245.34473,13299.25391,,,
131072,291.4175415,1.339515448,2.245210409,13671.91211,13526.77832,,,
491520,1096.263794,3.382457018,2.258351326,13869.29199,14761.64746,,,
360448,1035.305908,7.232297897,2.255423546,13581.65918,14043.97363,,,
196608,255.3591766,1.960180998,2.219010592,14126.55078,13891.36328,,,
163840,414.9897156,2.375458479,2.284912109,16460.16016,16119.375,,,
294912,462.2134399,2.419716597,2.316768169,7214.927246,7396.941895,,,
131072,356.3063965,5.226616383,2.233219147,3087.339111,3191.074463,,,
98304,548.7619019,6.503051758,2.242666245,8661.731445,8422.388672,,,
458752,326.7733154,2.841802597,2.325929642,16707.48438,16582.60938,,,
819200,644.3572388,3.039999008,2.334717035,16274.45313,15654.85156,,,
131072,315.8997498,2.765535116,2.191939592,15601.37402,15409.12695,,,
262144,648.9474487,8.203667641,2.200894117,11524.3252,11758.07031,,,
65536,478.3742065,3.455268383,2.20148778,10415.52344,10384.94043,,,
360448,598.4852295,5.544245243,2.304984331,14554.24805,13956.35645,,,
294912,249.2236328,1.298889041,2.282284737,15487.30371,15484.58301,,,
393216,668.0654907,4.664587498,2.241456747,14713.52051,14143.27441,,,
163840,1281.582886,3.132317543,2.184067488,13367.4834,14051.60156,,,
131072,647.6060791,3.650656223,2.229572535,5718.111816,5857.271484,,,
65536,202.3687897,4.060161591,2.371299505,4092.273438,4189.226563,,,
163840,548.7603149,3.026443243,2.298331022,10958.37402,11162.93945,,,
262144,310.8169861,2.933398724,2.195512533,17399.99805,17266.95117,,,
98304,171.6555023,1.571151972,2.217886686,16661.9668,16490.41797,,,
262144,31193.22656,1.571151972,2.772737741,16661.9668,15767.24609,,,
458752,31186.21875,1.571151972,2.293378353,16661.9668,15821.19531,,,
327680,14825.57813,1.571151972,3.276181221,16661.9668,6203.077637,,,
950272,14743.59863,1.571151972,2.249229431,16661.9668,6119.664063,,,
163840,31027.7793,2.217886686,2.772737741,16490.41797,15767.24609,,,
360448,31021.06836,2.217886686,2.293378353,16490.41797,15821.19531,,,
229376,14668.58105,2.217886686,3.276181221,16490.41797,6203.077637,,,
851968,14586.16699,2.217886686,2.249229431,16490.41797,6119.664063,,,
32768,465.6976929,2.149975061,2.339448214,14201.6748,13798.61133,,,
655360,211.4561157,4.431510448,2.291077852,7478.496582,7300.649902,,,
163840,185.70755,1.373111367,2.322506666,14496.43457,14321.47168,,,
589824,289.478302,2.401220322,5.06193161,13985.06836,13935.07227,,,
163840,664.9598389,4.654467583,2.257107019,3983.155518,3884.513672,,,
491520,411.287323,3.863501549,2.311915636,14200.07617,14573.85938,,,
32768,276.3456421,1.955437899,2.235706568,15318.75781,15043.93555,,,
65536,386.6898499,6.075444698,2.258721113,11009.44922,11298.41797,,,
294912,288.3820496,3.463008881,2.29063797,12023.02734,11999.4043,,,
491520,625.475647,1.446453691,2.300614119,11652.79688,12062.70898,,,
32768,126.1162338,2.446458578,2.24787879,11697.22656,11820.68457,,,
196608,314.8777466,1.541500449,2.33451128,10038.60645,10017.39648,,,
327680,1017.836731,2.663504839,2.27900219,13571.86523,12635.49902,,,
65536,264.9848022,5.657211781,2.215616465,11906.38867,11764.11914,,,
327680,223.3852539,3.539735079,2.294683933,16457.73047,16568.51367,,,
65536,325.8764954,5.195064068,2.302122593,14093.85547,13922.22559,,,
196608,1123.36499,2.040720463,2.273927689,13305.2959,12981.55566,,,
360448,797.5057373,3.382212877,2.194793224,11349.95801,11514.59863,,,
32768,569.4316406,5.499336243,2.247974157,16655.82031,16261.3584,,,
32768,534.1608276,4.360215187,2.123837471,12999.14746,13403.33301,,,
65536,144.9321747,3.156393528,2.197418213,16237.36328,16142.71191,,,
294912,243.0297699,2.016489744,2.135089159,9295.462891,9276.867188,,,
360448,1095.940674,1.941594362,2.184727192,15094.94336,14779.7002,,,
393216,162.71875,5.214486599,2.290372372,8622.462891,8777.173828,,,
294912,69.94541931,6.350628376,2.28552103,17400,17400,,,
491520,116.8075256,4.011332989,2.301002979,10024.85352,10054.2627,,,
196608,416.0630188,6.429044247,2.298619032,16436.54297,16762.89063,,,
163840,493.2581482,2.580734253,2.23290062,12598.9375,12386.46875,,,
98304,945.1415405,5.987989902,2.273253441,16816.79102,16848.38672,,,
163840,766.255249,1.490759254,2.201022863,9641.211914,9027.09668,,,
32768,528.6241455,5.408837795,2.196178436,17400,17333.01563,,,
98304,584.7703857,1.534501553,2.222985506,16739.15234,16158.42383,,,
163840,272.9219666,1.873158455,2.198423386,4681.756348,4948.915527,,,
163840,377.5961304,4.56960535,2.217986584,16989.375,17366.59961,,,
98304,200.9891052,1.620788574,2.285072327,16027.41895,15888.77637,,,
393216,565.5820923,2.663581133,2.337444782,10000.0752,10549.5,,,
65536,96.279953,1.983191967,2.301478148,15574.41211,15576.86914,,,
196608,187.254837,3.622143507,2.20925045,15270.98047,15186.74609,,,
360448,479.627533,5.619556904,2.201215029,12679.91895,12332.19434,,,
229376,282.5307922,6.002180099,2.247118235,16751.2168,16858.9043,,,
163840,463.9559631,2.010570049,2.224091053,5467.105957,5202.259277,,,
229376,267.6754456,2.824117899,2.312450171,16498.56641,16755.74414,,,
262144,113.2658844,2.284954548,2.204524994,17322.08789,17210.40039,,,
65536,229.9053192,2.173395395,2.186367035,14972.79395,14938.09473,,,
163840,240.8155975,2.412891626,2.266569614,14107.94434,13985.23633,,,
98304,92.43681335,1.972705364,2.188317299,11229.79199,11254.78027,,,
32768,399.2940674,3.214071751,2.232158899,10132.85059,9869.34375,,,
294912,168.2552948,3.495092392,2.170979261,12238.91016,12395.28516,,,
262144,493.4284058,3.080270767,2.240772486,14819.77734,14713.34863,,,
98304,525.1033325,5.542891026,2.270000219,17305.68555,17400,,,
32768,439.8579407,4.069067001,2.185732841,14875.05859,14622.98535,,,
65536,274.0845032,1.856974959,2.275788307,16572.43164,16702.15625,,,
196608,313.8130493,2.181741714,2.204946041,13161.62402,13320.56543,,,
65536,430.5729065,1.917847395,2.250193596,11072.7334,11458.78516,,,
327680,477.0120544,3.323572874,2.276922226,7084.768555,7234.247559,,,
622592,224.6137695,2.536957741,2.248460054,10661.72949,10478.34863,,,
163840,222.0680389,2.483390808,2.234472513,12981.15137,12765.39355,,,
458752,408.8700256,4.768720627,2.172577381,16863.73828,16570.90625,,,
131072,774.9959717,2.474141598,2.281882763,15939.66699,15224.52148,,,
32768,613.4434814,1.429853916,2.187205076,11699.30566,11115.16895,,,
163840,264.9140015,2.200090408,2.23253417,9662.768555,9585.025391,,,
98304,646.8883667,2.52904892,2.189268112,4086.888916,4222.873047,,,
327680,415.5652466,4.383461475,2.258748055,9089.438477,9409.602539,,,
65536,1285.947144,2.804103851,2.155490637,11519.40527,11719.56934,,,
98304,375.1964722,4.097353935,2.316105604,16825.72461,17090.40039,,,
163840,194.2537079,3.677361965,2.208663464,17400,17400,,,
294912,118.7629318,4.324657917,2.267622471,6731.204102,6816.088867,,,
131072,352.9494934,3.290940762,2.176597357,10328.13086,10055.22168,,,
163840,607.4674072,3.952603102,2.315058708,7508.65332,7392.827148,,,
327680,269.5072632,1.079408884,2.209275723,13704.71777,13482.52637,,,
655360,454.578949,4.123513222,2.215043068,6471.770508,6312.711426,,,
65536,807.053894,1.734586596,2.262242079,12899.08691,13041.52441,,,
655360,23689.67188,1.734586596,3.906604052,12899.08691,14385.15234,,,
688128,23755.67188,1.734586596,2.362465143,12899.08691,14460.39746,,,
589824,23972.01367,2.262242079,3.906604052,13041.52441,14385.15234,,,
622592,24033.60547,2.262242079,2.362465143,13041.52441,14460.39746,,,
32768,176.7472229,2.32507658,2.19111681,14869.02539,15000.00195,,,
32768,132.2358704,4.51578474,2.337720633,15508.69336,15467.08594,,,
229376,786.4669189,4.513147354,2.276621342,15975.32129,16593.32422,,,
196608,205.5045013,2.619408846,2.212277174,17240.97656,17325.59766,,,
163840,878.0056763,4.588509083,2.3002491,13903.95898,13196.19629,,,
98304,265.8385925,2.527100086,2.17435503,14126.08887,14314.16406,,,
458752,166.4738312,1.96569097,2.233350754,2865.095215,2878.301758,,,
131072,503.3669128,2.805223465,2.211862326,16344.98926,16324.07715,,,
196608,177.4617615,3.532716036,2.264529943,14349.54297,14173.23926,,,
294912,646.7026367,3.939082146,2.149194479,8714.144531,9081.982422,,,
950272,20644.90625,3.939082146,3.205218077,8714.144531,16538.67969,,,
1015808,20392.05664,3.939082146,2.231709957,8714.144531,16263.16602,,,
655360,20759.27539,2.149194479,3.205218077,9081.982422,16538.67969,,,
720896,20512.09375,2.149194479,2.231709957,9081.982422,16263.16602,,,
196608,349.8751526,2.069327593,2.201346874,10685.2334,10475.21387,,,
425984,281.6173706,2.736314535,2.205032825,12762.06543,12539.71094,,,
360448,478.3825378,2.836730957,2.285984516,13468.08887,13113.01074,,,
360448,738.0849609,2.5797894,2.170997858,12908.05957,13272.77441,,,
688128,93.4167099,5.094620705,2.293365002,9176.426758,9265.0625,,,
32768,346.6043396,4.534157276,2.251255989,12069.73633,12343.94141,,,
98304,305.259491,3.146633148,2.274380684,5494.361328,5496.685059,,,
98304,404.0704346,2.262963772,2.130990505,10709.92285,10597.37598,,,
32768,117.0602493,1.582768917,2.24027133,10622.12207,10509.43066,,,
458752,366.9386292,2.851885796,2.231045485,16284.6084,16173.70215,,,
393216,236.0259552,3.556603432,2.288585663,13319.99512,13140.66211,,,
131072,702.7098389,6.086873531,2.221741438,9337.148438,9734.212891,,,
425984,93.47824097,4.094474792,1.605426788,17400,17399.99219,,,
196608,1033.327271,3.724638939,2.31982851,8019.80957,7573.209473,,,
229376,586.4368286,2.90138936,2.256417036,9689.739258,9178.391602,,,
32768,652.0359497,1.721034527,2.165781498,15692.15137,15316.56445,,,
163840,170.3163757,4.196081638,2.174969912,16021.8623,16134.13379,,,
98304,354.39505,4.638557911,2.214389324,15129.52246,15140.09082,,,
32768,743.6272583,1.550090909,2.23818469,16296.27051,16932.45117,,,
229376,255.2786102,2.372328997,2.242322445,16534.22266,16452.46289,,,
65536,38.20467758,3.196099281,2.215021372,10886.21387,10900.24023,,,
32768,337.8108215,4.199092388,2.267462492,14702.71875,14380.45313,,,
163840,682.9451294,3.237571001,2.234745979,7850.398438,8081.231445,,,
32768,478.4433594,3.045803785,2.225645542,15334.19434,15508.46191,,,
98304,164.6223145,2.640606403,2.281710386,9206.719727,9370.015625,,,
98304,203.3664093,1.296885967,2.278430939,16128.81055,16243.04883,,,
458752,367.4845581,4.923735619,2.297944307,15877.52832,15734.01074,,,
98304,282.0470276,5.488080025,2.18703723,13334.57617,13476.07031,,,
32768,160.669632,2.624815464,2.26815033,4191.431641,4082.248291,,,
327680,588.0534668,4.241232872,2.189410448,4498.140625,4322.229492,,,
1015808,277.9578857,2.426217318,2.203591824,11426.16992,11308.35449,,,
65536,104.859726,2.911241531,2.211407423,9916.920898,9912.999023,,,
98304,374.7283936,5.897996426,2.273963451,16510.30664,16275.04883,,,
393216,240.4785004,4.092484951,2.163216114,12300.5752,12103.29785,,,
163840,677.4428101,2.919927597,2.20916748,10242.90137,10002.32422,,,
491520,317.5722656,6.582731247,2.296679735,10795.50781,10921.57617,,,
491520,556.7650757,3.100951433,2.270723343,16919.53906,16441.3125,,,
163840,132.3057098,2.934306622,4.988924026,14116.52734,14004.53613,,,
65536,998.3699951,4.004049778,2.175345182,10985.09277,11938.08203,,,
65536,170.3233032,2.271992922,2.286224127,16605.0625,16688.69141,,,
65536,398.4445496,1.157858253,2.370110035,16212.94141,16593.59375,,,
65536,371.1841125,4.370787144,2.218464613,15542.41895,15396.09082,,,
65536,497.328949,2.162954569,2.269080639,15807.66797,15541.2002,,,
65536,569.2278442,1.28120482,2.1645329,17385.4082,16887.83398,,,
65536,397.2041016,6.503790379,2.176736355,8651.238281,8304.779297,,,
524288,425.2940063,2.5277946,2.181003571,9019.134766,9225.744141,,,
65536,658.3686523,3.144789934,2.260231018,9400.556641,9312.185547,,,
1048576,133.4395599,2.708768845,2.246746778,2761.545898,2778.191162,,,
65536,68.96896362,4.685170174,2.307506084,16684.6582,16708.34766,,,
65536,478.2969971,3.532080889,2.281094313,10095.89648,10433.8916,,,
458752,238.0848083,4.802335739,2.159941196,16088.0957,16039.64355,,,
262144,582.3196411,4.466175079,2.271704197,13554.23438,13155.25879,,,
65536,301.8879395,4.308355331,2.239609241,15805.2002,15875.15527,,,
524288,264.6991272,3.003296137,2.186365128,15094.59961,14898.70801,,,
65536,21299.09961,3.003296137,2.182902098,15094.59961,14005.1748,,,
65536,295.6066589,3.077021837,2.252199888,14826.20313,14592.47461,,,
65536,243.6316833,3.804283142,2.273507833,10219.75,10378.9375,,,
458752,622.9329224,3.750123024,2.274848461,15740.72461,16005.05664,,,
65536,403.6732178,1.261827826,2.233905077,16533.24023,16297.81934,,,
65536,144.1538086,4.157504082,2.338996649,10049.70215,10152.44727,,,
65536,233.1526337,3.420606852,2.230973959,9897.304688,10049.66113,,,
131072,499.8076172,3.879618168,2.230938911,14717.01367,14525.53418,,,
589824,742.8071899,2.709296942,2.236586094,12350.79395,12127.33984,,,
65536,310.046051,3.928278923,2.214277744,16820.59961,16752.11328,,,
458752,741.9104004,2.489115715,2.235998392,6892.800781,7021.689941,,,
65536,263.7233582,5.619433403,2.358383894,17378.77344,17380.22461,,,
196608,666.0181274,2.888003349,2.186351538,12997.19434,13301.30371,,,
65536,1015.299255,2.320431232,2.192719221,14522.92773,15293.62207,,,
196608,268.7320557,7.484321594,2.227597475,11174.42969,11361.06543,,,
393216,756.2640991,6.896769047,2.232547522,16128.44824,15544.1875,,,
196608,501.2370605,5.095966339,2.340221167,16323.0498,16134.27539,,,
131072,130.191452,2.78114152,2.231751204,7809.860352,7734.94043,,,
131072,670.2866211,2.049699545,2.213255644,16615.38867,16451.17578,,,
327680,265.8295288,7.381429195,2.218858004,13178.90332,12961.02832,,,
524288,504.717041,3.288051844,2.24603796,13477.13574,13590.40527,,,
262144,346.632782,3.119846106,2.223519325,2963.911621,2702.307617,,,
65536,303.9897156,2.366422415,2.235215664,17400,17400,,,
131072,968.1351929,2.694607019,2.322924614,14609.89941,14001.7207,,,
393216,444.0226746,6.150301933,2.268340826,14793.94141,14882.06348,,,
393216,631.7653809,2.269774199,2.174837589,15298.81836,15568.94629,,,
131072,420.9266052,3.402344942,5.165730953,16723.51172,16695.40039,,,
131072,276.5708313,1.215531945,2.299967766,13753.93555,13990.44336,,,
131072,393.3284912,4.675432682,2.172788143,6852.336914,6914.076172,,,
262144,396.1518555,2.333581448,2.231155396,5999.679199,6084.315918,,,
65536,405.4189758,1.912238717,2.269234657,9078.125,8710.853516,,,
65536,464.0379639,6.501699448,2.25703311,13561.58887,13850.54395,,,
458752,139.9469604,1.879819512,5.066638947,10638.59668,10724.96289,,,
131072,601.6436768,1.920786619,2.141028643,11164.77051,11241.88965,,,
458752,290.7055359,5.988570213,2.194782495,6096.276367,6016.497559,,,
589824,444.4289856,2.453003645,2.267151117,6674.899902,6636.691895,,,
458752,678.0189819,5.708444595,2.196986914,7308.193359,7706.374512,,,
786432,11240.4375,2.196986914,2.515751839,7706.374512,17142.07813,,,
262144,576.4481812,3.032857656,2.299235106,13096.73828,13571.94141,,,
262144,242.9815979,1.108599305,2.203052521,4283.957031,4287.83252,,,
327680,209.4854126,2.919733047,2.20466423,8672.319336,8575.170898,,,
65536,730.0123291,2.740381718,2.311993599,17400,17399.96875,,,
393216,337.1358337,4.554855824,2.308799505,13326.99609,13079.45117,,,
131072,324.6182251,2.663118839,2.205641031,9652.769531,9849.120117,,,
196608,119.366272,3.170829296,2.26459837,14266.75293,14166.31934,,,
262144,670.8908691,5.309278965,2.170639992,8084.475586,8704.725586,,,
327680,514.5201416,3.007291794,2.263056517,17272.61523,16895.98828,,,
65536,651.032959,4.08251524,2.168004036,11168.4502,10687.19434,,,
65536,913.4713745,3.189711094,2.248346567,9402.775391,9229.59375,,,
65536,398.6323547,2.027157545,2.195492029,12348.14746,12233.24023,,,
65536,483.4059448,2.085648775,2.272697449,14646.50098,14932.1377,,,
262144,446.625885,2.758197308,2.245219707,16544.80859,16547.71289,,,
65536,356.0414429,1.126077294,2.376888752,15652.79004,15469.73242,,,
131072,439.7479248,3.528743982,2.225253105,9795.924805,9848.936523,,,
327680,330.7724609,1.811536789,2.229533911,17400,17400,,,
65536,510.3982544,1.87353158,2.296105146,11372.61426,10911.85742,,,
327680,414.1177979,2.96765089,2.313444614,11817.36816,11589.30078,,,
393216,124.2453613,1.468601704,2.22125721,16925.72656,16927.2793,,,
65536,155.3544006,5.396872044,2.324330568,15369.35742,15373.62012,,,
65536,1256.735718,3.12432313,2.20400691,14228.89746,14173.21582,,,
131072,133.5773163,1.946006417,2.319778204,17399.99023,17379.73828,,,
589824,154.2600098,5.274118423,2.302588701,14716.17676,14663.19043,,,
196608,467.0015869,1.632911444,2.31116271,15090.70605,14720.87793,,,
65536,440.5693054,4.759587765,2.194483519,15546.58691,15912.09473,,,
131072,271.3482971,3.805050373,2.190619707,12205.77832,11964.24414,,,
196608,623.8136597,3.459413052,2.349873304,9789.850586,10331.80762,,,
131072,603.9587402,4.130023479,2.180030823,11886.48535,11513.0791,,,
65536,318.7529907,1.25376761,2.276394129,6238.11084,6001.448242,,,
65536,390.1144104,6.278911591,2.290196657,14634.98828,14986.26758,,,
131072,427.2167664,1.610800624,2.226280689,16764.5625,16407.63281,,,
65536,259.209137,2.332508802,2.20917964,16116.52539,16324.10938,,,
327680,159.5572357,3.601342916,2.312134027,11536.44238,11548.31152,,,
524288,537.9199219,3.727963924,2.204938173,8871.041016,8430.771484,,,
131072,101.6100311,4.371008396,2.214462042,10719.66016,10706.40039,,,
655360,422.1601563,2.525738001,2.282671452,10716.52148,10988.19043,,,
327680,818.8467407,5.645098209,2.247315645,2321.499268,1802.325684,,,
